id,order_id,index,sku,name,title,variant_title,vendor,product_id,variant_id,quantity,price,grams,taxable,gift_card,requires_shipping,fulfillment_status,total_discount,product_exists,_weld_synced
816873,510435,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,4.25,True,2024-11-24T20:57:29
816874,510436,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-11-24T20:02:27
816875,510436,2,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-11-24T20:02:27
816876,510436,3,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-11-24T20:02:27
816877,510436,4,VIT-ASH-60,Ashwagandha Capsules - 60 Capsules,Ashwagandha Capsules,60 Capsules,Vitalis,1006,2011,1,18.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T20:02:27
816878,510437,1,VIT-COLL-250G,Collagen Peptides Powder - 250g Unflavoured,Collagen Peptides Powder,250g Unflavoured,Vitalis,1010,2019,1,24.99,280,True,False,True,fulfilled,2.5,True,2024-11-24T10:10:53
816879,510438,1,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,5.75,True,2024-11-24T23:21:41
816880,510438,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,17.5,True,2024-11-24T23:21:41
816881,510438,3,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,27.5,True,2024-11-24T23:21:41
816882,510439,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-24T12:32:10
816883,510439,2,VIT-COLL-250G-V,Collagen Peptides Powder - 250g Vanilla,Collagen Peptides Powder,250g Vanilla,Vitalis,1010,2020,1,26.99,280,True,False,True,fulfilled,0.0,True,2024-11-24T12:32:10
816884,510440,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,3.5,True,2024-11-24T11:35:22
816885,510440,2,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,2.5,True,2024-11-24T11:35:22
816886,510441,1,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,2.3,True,2024-11-24T07:13:03
816887,510442,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-11-24T21:42:08
816888,510442,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T21:42:08
816889,510443,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T23:03:34
816890,510444,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T15:46:39
816891,510444,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-11-24T15:46:39
816892,510444,3,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T15:46:39
816893,510445,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T12:20:37
816894,510446,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,2,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-24T06:22:18
816895,510446,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T06:22:18
816896,510446,3,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T06:22:18
816897,510447,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T20:12:03
816898,510448,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,0.0,True,2024-11-24T22:06:14
816899,510448,2,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-11-24T22:06:14
816900,510448,3,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T22:06:14
816901,510448,4,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-24T22:06:14
816902,510449,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,4.25,True,2024-11-24T08:23:08
816903,510449,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,7.5,True,2024-11-24T08:23:08
816904,510449,3,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,8.75,True,2024-11-24T08:23:08
816905,510450,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,14.0,True,2024-11-24T17:52:57
816906,510451,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,12.5,True,2024-11-24T14:15:14
816907,510452,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-11-24T16:27:50
816908,510453,1,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T21:58:10
816909,510453,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T21:58:10
816910,510454,1,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T15:56:56
816911,510455,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-24T06:29:00
816912,510455,2,VIT-MAG-60,Magnesium Glycinate - 60 Capsules,Magnesium Glycinate,60 Capsules,Vitalis,1007,2013,1,14.99,80,True,False,True,fulfilled,0.0,True,2024-11-24T06:29:00
816913,510456,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T17:04:13
816914,510456,2,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-11-24T17:04:13
816915,510457,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-24T20:04:39
816916,510458,1,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-11-24T22:41:07
816917,510458,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T22:41:07
816918,510459,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,0.0,True,2024-11-24T15:02:20
816919,510459,2,VIT-COLL-250G-V,Collagen Peptides Powder - 250g Vanilla,Collagen Peptides Powder,250g Vanilla,Vitalis,1010,2020,1,26.99,280,True,False,True,fulfilled,0.0,True,2024-11-24T15:02:20
816920,510460,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-24T07:10:02
816921,510461,1,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-11-24T10:41:25
816922,510461,2,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-11-24T10:41:25
816923,510462,1,VIT-ASH-120,Ashwagandha Capsules - 120 Capsules,Ashwagandha Capsules,120 Capsules,Vitalis,1006,2012,1,29.99,140,True,False,True,fulfilled,0.0,True,2024-11-24T14:24:54
816924,510462,2,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-11-24T14:24:54
816925,510463,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T06:13:38
816926,510463,2,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T06:13:38
816927,510464,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-24T10:25:47
816928,510465,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,4.0,True,2024-11-24T14:22:35
816929,510466,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-24T14:52:30
816930,510467,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-24T20:28:10
816931,510468,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-24T16:34:16
816932,510469,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,0.0,True,2024-11-25T08:46:04
816933,510469,2,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T08:46:04
816934,510470,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T14:23:04
816935,510471,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T22:56:32
816936,510471,2,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-11-25T22:56:32
816937,510472,1,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-11-25T17:30:20
816938,510472,2,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T17:30:20
816939,510472,3,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T17:30:20
816940,510473,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T12:05:55
816941,510474,1,VIT-COLL-250G,Collagen Peptides Powder - 250g Unflavoured,Collagen Peptides Powder,250g Unflavoured,Vitalis,1010,2019,1,24.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T12:15:07
816942,510475,1,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T11:58:48
816943,510476,1,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-11-25T14:27:36
816944,510476,2,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T14:27:36
816945,510477,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T13:30:07
816946,510478,1,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,0.0,True,2024-11-25T08:23:28
816947,510478,2,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T08:23:28
816948,510479,1,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T19:53:59
816949,510480,1,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T13:26:06
816950,510481,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,3.5,True,2024-11-25T20:40:38
816951,510482,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T16:48:25
816952,510482,2,VIT-ASH-60,Ashwagandha Capsules - 60 Capsules,Ashwagandha Capsules,60 Capsules,Vitalis,1006,2011,1,18.99,80,True,False,True,fulfilled,0.0,True,2024-11-25T16:48:25
816953,510483,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T17:56:12
816954,510484,1,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T13:19:34
816955,510485,1,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,3.0,True,2024-11-25T14:34:32
816956,510486,1,VIT-SLEEP-30,Sleep Support Complex - 30 Capsules,Sleep Support Complex,30 Capsules,Vitalis,1009,2017,1,22.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T23:26:40
816957,510486,2,VIT-GUM-MB-30,CBD Gummies Mixed Berry - 30 Pack,CBD Gummies Mixed Berry,30 Pack,Vitalis,1003,2005,1,24.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T23:26:40
816958,510487,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,0.0,True,2024-11-25T06:06:05
816959,510488,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T18:36:24
816960,510488,2,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-11-25T18:36:24
816961,510489,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,22.0,True,2024-11-25T18:11:46
816962,510490,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,5.25,True,2024-11-25T19:39:09
816963,510491,1,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,2,22.99,130,True,False,True,fulfilled,0.0,True,2024-11-25T19:20:38
816964,510491,2,VIT-ASH-60,Ashwagandha Capsules - 60 Capsules,Ashwagandha Capsules,60 Capsules,Vitalis,1006,2011,1,18.99,80,True,False,True,fulfilled,0.0,True,2024-11-25T19:20:38
816965,510492,1,VIT-OM3-120,Omega-3 Fish Oil - 120 Softgels,Omega-3 Fish Oil,120 Softgels,Vitalis,1008,2016,1,27.99,180,True,False,True,fulfilled,0.0,True,2024-11-25T06:39:50
816966,510492,2,VIT-TUR-120,Turmeric & Black Pepper - 120 Capsules,Turmeric & Black Pepper,120 Capsules,Vitalis,1011,2022,1,22.99,130,True,False,True,fulfilled,0.0,True,2024-11-25T06:39:50
816967,510492,3,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T06:39:50
816968,510493,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T10:46:14
816969,510494,1,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T06:45:51
816970,510494,2,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T06:45:51
816971,510495,1,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T07:26:12
816972,510496,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T13:34:38
816973,510497,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-11-25T17:27:56
816974,510497,2,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T17:27:56
816975,510497,3,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T17:27:56
816976,510498,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T06:39:41
816977,510499,1,VIT-SLEEP-60,Sleep Support Complex - 60 Capsules,Sleep Support Complex,60 Capsules,Vitalis,1009,2018,1,37.99,110,True,False,True,fulfilled,3.8,True,2024-11-25T18:56:47
816978,510499,2,VIT-ZNC-60,Zinc & Vitamin C - 60 Tablets,Zinc & Vitamin C,60 Tablets,Vitalis,1012,2023,1,9.99,60,True,False,True,fulfilled,1.0,True,2024-11-25T18:56:47
816979,510499,3,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,5.0,True,2024-11-25T18:56:47
816980,510500,1,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,0.0,True,2024-11-25T11:18:35
816981,510501,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T21:34:41
816982,510502,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T14:42:37
816983,510503,1,VIT-D3-30ML-4K,Vitamin D3 Drops - 30ml (4000IU),Vitamin D3 Drops,30ml (4000IU),Vitalis,1005,2010,1,16.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T20:18:19
816984,510504,1,VIT-ZNC-120,Zinc & Vitamin C - 120 Tablets,Zinc & Vitamin C,120 Tablets,Vitalis,1012,2024,1,16.99,110,True,False,True,fulfilled,0.0,True,2024-11-25T07:07:35
816985,510505,1,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T13:34:16
816986,510505,2,VIT-MAG-120,Magnesium Glycinate - 120 Capsules,Magnesium Glycinate,120 Capsules,Vitalis,1007,2014,1,24.99,140,True,False,True,fulfilled,0.0,True,2024-11-25T13:34:16
816987,510506,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T18:36:48
816988,510507,1,VIT-CBD10-10ML,CBD Oil 10% - 10ml,CBD Oil 10%,10ml,Vitalis,1001,2001,1,29.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T23:39:55
816989,510507,2,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T23:39:55
816990,510507,3,VIT-D3-30ML,Vitamin D3 Drops - 30ml (1000IU),Vitamin D3 Drops,30ml (1000IU),Vitalis,1005,2009,1,12.99,60,True,False,True,fulfilled,0.0,True,2024-11-25T23:39:55
816991,510508,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T21:23:12
816992,510509,1,VIT-OM3-60,Omega-3 Fish Oil - 60 Softgels,Omega-3 Fish Oil,60 Softgels,Vitalis,1008,2015,1,16.99,100,True,False,True,fulfilled,0.0,True,2024-11-25T23:37:02
816993,510510,1,VIT-TUR-60,Turmeric & Black Pepper - 60 Capsules,Turmeric & Black Pepper,60 Capsules,Vitalis,1011,2021,1,13.99,70,True,False,True,fulfilled,0.0,True,2024-11-25T19:46:44
816994,510511,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T10:47:11
816995,510512,1,VIT-BALM-100ML,CBD Muscle Balm - 100ml,CBD Muscle Balm,100ml,Vitalis,1004,2008,1,34.99,150,True,False,True,fulfilled,0.0,True,2024-11-25T22:19:10
816996,510512,2,VIT-CBD20-10ML,CBD Oil 20% - 10ml,CBD Oil 20%,10ml,Vitalis,1002,2003,1,49.99,50,True,False,True,fulfilled,0.0,True,2024-11-25T22:19:10
816997,510512,3,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T22:19:10
816998,510512,4,VIT-BALM-50ML,CBD Muscle Balm - 50ml,CBD Muscle Balm,50ml,Vitalis,1004,2007,1,19.99,80,True,False,True,fulfilled,0.0,True,2024-11-25T22:19:10
816999,510513,1,VIT-ASH-60,Ashwagandha Capsules - 60 Capsules,Ashwagandha Capsules,60 Capsules,Vitalis,1006,2011,1,18.99,80,True,False,True,fulfilled,0.0,True,2024-11-25T22:37:40
817000,510514,1,VIT-GUM-MB-60,CBD Gummies Mixed Berry - 60 Pack,CBD Gummies Mixed Berry,60 Pack,Vitalis,1003,2006,1,39.99,280,True,False,True,fulfilled,0.0,True,2024-11-25T19:41:18
817001,510515,1,VIT-CBD10-30ML,CBD Oil 10% - 30ml,CBD Oil 10%,30ml,Vitalis,1001,2002,1,69.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T16:40:19
817002,510516,1,VIT-CBD20-30ML,CBD Oil 20% - 30ml,CBD Oil 20%,30ml,Vitalis,1002,2004,1,109.99,120,True,False,True,fulfilled,0.0,True,2024-11-25T09:43:04
