Run_Date,Account,Currency,Flow_ID,Flow_Name,Message_ID,Message_Name,Message_Channel,Status,Total_Recipients,Unique_Opens,Unique_Clicks,Unique_Unsubscribes,Unique_Placed_Order,Total_Placed_Order,Total_Placed_Order_Value,Tags,Message_Status,_weld_synced
2024-12-09T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,435,167,26,1,4,4,189.51,browse-abandonment,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,222,107,24,1,11,12,387.93,cart-abandonment,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,219,104,18,1,8,8,276.53,cart-abandonment,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,330,101,12,1,2,2,99.14,win-back,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,329,96,12,0,2,2,82.21,win-back,active,2024-12-10T00:00:00
2024-12-09T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,155,63,12,0,4,4,176.31,replenishment,active,2024-12-10T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,359,173,44,1,11,12,598.64,welcome-series,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,361,198,49,2,12,13,701.25,welcome-series,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,337,179,41,1,13,14,558.95,welcome-series,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,285,173,20,0,4,4,146.66,post-purchase,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,278,152,24,0,4,4,202.85,post-purchase,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,296,159,25,1,3,3,133.64,post-purchase,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,480,189,26,1,4,4,145.17,browse-abandonment,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,232,94,25,0,9,10,392.83,cart-abandonment,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,228,102,23,1,11,11,576.3,cart-abandonment,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,407,116,15,3,3,3,142.54,win-back,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,388,100,15,0,3,3,136.66,win-back,active,2024-12-17T00:00:00
2024-12-16T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,208,90,20,0,6,6,214.32,replenishment,active,2024-12-17T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,155,87,17,0,5,5,221.85,welcome-series,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,187,100,19,0,5,5,185.86,welcome-series,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,189,92,24,1,5,5,191.49,welcome-series,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,149,93,11,0,2,2,82.09,post-purchase,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,161,100,12,0,2,2,100.67,post-purchase,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,139,77,10,0,2,2,76.28,post-purchase,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,224,82,13,0,2,2,103.28,browse-abandonment,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,114,51,12,0,6,7,324.45,cart-abandonment,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,125,60,12,0,6,6,287.6,cart-abandonment,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,197,54,7,0,1,1,40.22,win-back,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,183,55,6,1,1,1,34.32,win-back,active,2024-12-24T00:00:00
2024-12-23T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,95,36,8,0,2,2,76.76,replenishment,active,2024-12-24T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,141,69,15,1,4,4,151.97,welcome-series,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,131,66,16,0,5,5,261.47,welcome-series,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,141,66,18,0,4,4,179.93,welcome-series,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,124,70,11,0,1,1,48.04,post-purchase,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,103,55,8,0,1,1,40.82,post-purchase,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,97,58,6,0,1,1,38.99,post-purchase,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,159,61,10,0,1,1,39.53,browse-abandonment,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,88,42,9,0,3,3,142.85,cart-abandonment,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,82,38,9,0,4,4,137.61,cart-abandonment,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,139,40,5,0,1,1,38.04,win-back,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,160,47,5,0,1,1,54.94,win-back,active,2024-12-31T00:00:00
2024-12-30T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,53,21,5,0,1,1,48.3,replenishment,active,2024-12-31T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,90,45,9,0,2,2,92.25,welcome-series,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,123,59,12,0,4,4,157.97,welcome-series,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,122,65,15,0,3,3,99.43,welcome-series,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,80,50,6,0,1,1,33.9,post-purchase,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,83,47,5,0,1,1,37.35,post-purchase,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,103,62,8,0,1,1,52.64,post-purchase,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,146,59,9,0,1,1,49.66,browse-abandonment,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,57,27,5,0,2,2,82.76,cart-abandonment,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,58,24,6,0,2,2,70.86,cart-abandonment,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,130,33,5,0,0,0,0.0,win-back,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,113,32,5,0,1,1,32.58,win-back,active,2025-01-07T00:00:00
2025-01-06T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,53,20,4,0,1,1,53.6,replenishment,active,2025-01-07T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,144,73,16,0,5,5,235.02,welcome-series,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,143,77,16,0,4,4,130.18,welcome-series,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,161,86,18,1,6,7,226.51,welcome-series,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,134,78,10,0,2,2,104.31,post-purchase,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,102,57,9,0,1,1,50.94,post-purchase,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,123,69,8,0,1,1,32.92,post-purchase,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,204,80,10,1,2,2,88.42,browse-abandonment,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,109,51,9,0,5,5,161.75,cart-abandonment,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,76,32,8,0,3,3,126.92,cart-abandonment,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,160,46,5,0,1,1,50.83,win-back,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,147,44,5,0,1,1,42.23,win-back,active,2025-01-14T00:00:00
2025-01-13T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,72,29,6,0,1,1,51.39,replenishment,active,2025-01-14T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,163,83,17,0,6,6,203.49,welcome-series,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,158,82,20,0,5,5,189.97,welcome-series,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,167,93,18,0,6,6,321.56,welcome-series,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,124,73,11,0,1,1,32.88,post-purchase,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,127,73,11,0,2,2,69.8,post-purchase,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,122,70,9,0,1,1,48.7,post-purchase,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,225,91,12,1,3,3,142.47,browse-abandonment,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,106,51,11,0,4,4,165.7,cart-abandonment,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,91,44,9,0,3,3,139.71,cart-abandonment,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,179,47,7,0,1,1,54.01,win-back,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,156,46,7,0,1,1,41.33,win-back,active,2025-01-21T00:00:00
2025-01-20T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,72,31,6,0,2,2,95.16,replenishment,active,2025-01-21T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,139,77,17,1,4,4,133.8,welcome-series,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,153,84,18,0,5,5,161.87,welcome-series,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,172,92,22,1,5,5,213.58,welcome-series,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,126,69,10,0,1,1,33.76,post-purchase,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,131,70,9,0,1,1,37.75,post-purchase,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,120,68,10,0,1,1,48.98,post-purchase,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,211,82,13,1,2,2,76.06,browse-abandonment,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,113,53,12,0,5,5,184.84,cart-abandonment,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,91,43,9,0,4,4,188.8,cart-abandonment,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,187,50,7,0,1,1,45.74,win-back,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,151,45,6,0,1,1,40.65,win-back,active,2025-01-28T00:00:00
2025-01-27T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,69,28,5,0,1,1,33.74,replenishment,active,2025-01-28T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,146,81,15,0,4,4,166.96,welcome-series,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,181,100,19,0,7,7,232.69,welcome-series,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,183,97,24,1,5,5,255.33,welcome-series,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,116,68,7,0,2,2,104.32,post-purchase,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,121,65,9,0,1,1,44.97,post-purchase,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,118,71,9,0,2,2,65.31,post-purchase,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,236,96,14,1,3,3,150.67,browse-abandonment,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,125,61,13,0,6,6,232.93,cart-abandonment,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,119,51,13,0,6,6,200.12,cart-abandonment,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,185,50,6,0,1,1,41.35,win-back,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,172,48,7,0,1,1,45.29,win-back,active,2025-02-04T00:00:00
2025-02-03T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,87,39,8,0,1,1,42.14,replenishment,active,2025-02-04T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,140,66,18,0,4,4,213.86,welcome-series,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,150,83,17,0,6,6,288.79,welcome-series,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,153,73,15,0,4,4,139.83,welcome-series,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,126,75,8,0,1,1,36.86,post-purchase,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,109,64,9,0,1,1,32.03,post-purchase,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,111,65,8,0,1,1,32.35,post-purchase,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,214,86,12,1,2,2,69.94,browse-abandonment,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,99,40,9,0,4,4,181.61,cart-abandonment,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,95,44,10,0,4,4,139.72,cart-abandonment,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,182,49,7,1,1,1,36.48,win-back,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,153,42,6,0,1,1,48.24,win-back,active,2025-02-11T00:00:00
2025-02-10T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,102,38,8,0,2,2,75.65,replenishment,active,2025-02-11T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,180,95,20,0,5,5,245.2,welcome-series,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,157,85,19,0,6,6,268.25,welcome-series,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,184,90,25,1,6,7,356.81,welcome-series,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,125,73,9,0,2,2,74.17,post-purchase,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,145,86,13,0,2,2,86.46,post-purchase,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,129,70,11,0,2,2,102.46,post-purchase,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,216,86,11,0,2,2,98.75,browse-abandonment,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,97,41,10,0,4,4,136.91,cart-abandonment,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,112,46,11,0,6,7,328.43,cart-abandonment,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,179,47,7,0,1,1,46.16,win-back,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,193,59,6,0,1,1,33.89,win-back,active,2025-02-18T00:00:00
2025-02-17T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,96,43,9,0,2,2,105.67,replenishment,active,2025-02-18T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,183,96,21,1,7,7,274.79,welcome-series,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,146,77,15,0,4,4,187.13,welcome-series,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,160,80,21,0,4,4,182.69,welcome-series,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,145,91,12,0,1,1,45.08,post-purchase,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL005,Post-Purchase,PP-Email2,How to Use Your Product,email,live,127,71,10,0,1,1,35.14,post-purchase,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL006,Post-Purchase,PP-Email3,Review Request (14 days),email,live,155,96,11,0,2,2,79.05,post-purchase,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL007,Browse Abandonment,BA-Email1,Still Interested?,email,live,219,87,14,0,2,2,102.17,browse-abandonment,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL008,Cart Abandonment,CA-Email1,You Left Something Behind,email,live,94,44,9,0,4,4,158.71,cart-abandonment,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL009,Cart Abandonment,CA-Email2,Last Chance + Free Shipping,email,live,107,52,12,0,5,5,172.61,cart-abandonment,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL010,Win-Back,WB-Email1,We Miss You (60 days),email,live,191,54,7,1,1,1,40.37,win-back,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL011,Win-Back,WB-Email2,15% Off to Come Back (90 days),email,live,197,59,6,1,1,1,39.75,win-back,active,2025-02-25T00:00:00
2025-02-24T00:00:00,Vitalis UK,GBP,FL012,Replenishment,RP-Email1,Time to Restock? (30 days),email,live,87,36,6,0,2,2,89.47,replenishment,active,2025-02-25T00:00:00
2025-03-03T00:00:00,Vitalis UK,GBP,FL001,Welcome Series,WS-Email1,Welcome Email 1 - Intro & 10% Off,email,live,176,97,22,0,5,5,236.21,welcome-series,active,2025-03-04T00:00:00
2025-03-03T00:00:00,Vitalis UK,GBP,FL002,Welcome Series,WS-Email2,Welcome Email 2 - Bestsellers,email,live,194,90,26,1,6,6,253.15,welcome-series,active,2025-03-04T00:00:00
2025-03-03T00:00:00,Vitalis UK,GBP,FL003,Welcome Series,WS-Email3,Welcome Email 3 - Reviews & Trust,email,live,174,91,20,0,6,6,306.64,welcome-series,active,2025-03-04T00:00:00
2025-03-03T00:00:00,Vitalis UK,GBP,FL004,Post-Purchase,PP-Email1,Order Confirmation + Cross-sell,email,live,175,95,14,0,2,2,74.99,post-purchase,active,2025-03-04T00:00:00
